time,SOI,FQ,Load
13.84,0.3,56.5,283.2201506
13.92,0.3,56.5,283.5216858
14,0.3,56.5,283.8139881
14.08,0.3,56.5,284.1187301
14.16,0.3,56.5,284.4121386
14.24,0.3,56.5,284.6887888
14.32,0.3,56.5,284.9729506
14.4,0.3,56.5,285.2594085
14.48,0.3,56.5,285.5448359
14.56,0.3,56.5,285.810995
14.64,0.3,56.5,286.0769414
14.72,0.3,56.5,286.3464439
14.8,0.3,56.5,286.6132741
14.88,0.3,56.5,286.8808952
14.96,0.3,56.5,287.1227523
15.04,0.3,56.5,287.3785266
15.12,0.3,56.5,287.6271742
15.2,0.3,56.5,287.8782766
15.28,0.3,56.5,288.1215372
15.36,0.3,56.5,288.3649224
15.44,0.3,56.5,288.5957737
15.52,0.3,56.5,288.8132154
15.6,0.3,56.5,289.0461845
15.68,0.3,56.5,289.2741314
15.76,0.3,56.5,289.5005164
15.84,0.3,56.5,289.7245534
15.92,0.3,56.5,289.951705
16,0.3,56.5,290.1687438
16.08,0.3,56.5,290.3714379
16.16,0.3,56.5,290.5765835
16.24,0.3,56.5,290.7888013
16.32,0.3,56.5,290.9940859
16.4,0.3,56.5,291.1997502
16.48,0.3,56.5,291.4062935
16.56,0.3,56.5,291.6217957
16.64,0.3,56.5,291.8158797
16.72,0.3,56.5,292.0123587
16.8,0.3,56.5,292.218618
16.88,0.3,56.5,292.4269298
16.96,0.3,56.5,292.6311177
17.04,0.3,56.5,292.8434122
17.12,0.3,56.5,293.0474923
17.2,0.3,56.5,293.2485405
17.28,0.3,56.5,293.4470991
17.36,0.3,56.5,293.6401888
17.44,0.3,56.5,293.8373278
17.52,0.3,56.5,294.0263494
17.6,0.3,56.5,294.2133602
17.68,0.3,56.5,294.3983917
17.76,0.3,56.5,294.5867429
17.84,0.3,56.5,294.7794255
17.92,0.3,56.5,294.9719935
18,0.3,56.5,295.1613051
18.08,0.3,56.5,295.3467913
18.16,0.3,56.5,295.5322731
18.24,0.3,56.5,295.7129665
18.32,0.3,56.5,295.8876143
18.4,0.3,56.5,296.0681331
18.48,0.3,56.5,296.2410844
18.56,0.3,56.5,296.4093017
18.64,0.3,56.5,296.5833978
18.72,0.3,56.5,296.7516915
18.8,0.3,56.5,296.9184405
18.88,0.3,56.5,297.0787588
18.96,0.3,56.5,297.2390388
19.04,0.3,56.5,297.3971622
19.12,0.3,56.5,297.5542133
19.2,0.3,56.5,297.7135027
19.28,0.3,56.5,297.8647068
19.36,0.3,56.5,298.0190519
19.44,0.3,56.5,298.1662365
19.52,0.3,56.5,298.3123123
19.6,0.3,56.5,298.4565176
19.68,0.3,56.5,298.599767
19.76,0.3,56.5,298.7423184
19.84,0.3,56.5,298.8819258
19.92,0.3,56.5,299.0182315
20,0.3,56.5,299.1521355
20.08,0.3,56.5,299.2896282
20.16,0.3,56.5,299.4254267
20.24,0.3,56.5,299.5629942
20.32,0.3,56.5,299.6899272
20.4,0.3,56.5,299.8173445
20.48,0.3,56.5,299.9436504
20.56,0.3,56.5,300.0646438
20.64,0.3,56.5,300.1872414
20.72,0.3,56.5,300.3077134
20.8,0.3,56.5,300.4279831
20.88,0.3,56.5,300.5482829
20.96,0.3,56.5,300.673731
21.04,0.3,56.5,300.78434
21.12,0.3,56.5,300.897267
21.2,0.3,56.5,301.0075204
21.28,0.3,56.5,301.1184028
21.36,0.3,56.5,301.2274725
21.44,0.3,56.5,301.3369906
21.52,0.3,56.5,301.4549375
21.6,0.3,56.5,301.5604086
21.68,0.3,56.5,301.6624123
21.76,0.3,56.5,301.7614266
21.84,0.3,56.5,301.8594379
21.92,0.3,56.5,301.9637198
22,0.3,56.5,302.0756552
22.08,0.3,56.5,302.1727655
22.16,0.3,56.5,302.2634577
22.24,0.3,56.5,302.3539483
22.32,0.3,56.5,302.4536376
22.4,0.3,56.5,302.5546922
22.48,0.3,56.5,302.6587224
22.56,0.3,56.5,302.7349663
22.64,0.3,56.5,302.8243057
22.72,0.3,56.5,302.9133576
22.8,0.3,56.5,303.011373
22.88,0.3,56.5,303.1086758
22.96,0.3,56.5,303.1839898
23.04,0.3,56.5,303.2666698
23.12,0.3,56.5,303.35413
23.2,0.3,56.5,303.4502543
23.28,0.3,56.5,303.527117
23.36,0.3,56.5,303.5966113
23.44,0.3,56.5,303.6766254
23.52,0.3,56.5,303.7635099
23.6,0.3,56.5,303.8510428
23.68,0.3,56.5,303.9123369
23.76,0.3,56.5,303.98956
23.84,0.3,56.5,304.0824793
23.92,0.3,56.5,304.1724633
24,0.3,56.5,304.2308082
24.08,0.3,56.5,304.3116448
24.16,0.3,56.5,304.3938295
24.24,0.3,56.5,304.4836226
24.32,0.3,56.5,304.5399091
24.4,0.3,56.5,304.6148076
24.48,0.3,56.5,304.6958111
24.56,0.3,56.5,304.7722243
24.64,0.3,56.5,304.8277502
24.72,0.3,56.5,304.8992568
24.8,0.3,56.5,304.9801298
24.88,0.3,56.5,305.0461428
24.96,0.3,56.5,305.099858
25.04,0.3,56.5,305.1725107
25.12,0.3,56.5,305.2494302
25.2,0.3,56.5,305.2973865
25.28,0.3,56.5,305.37167
25.36,0.3,56.5,305.4449943
25.44,0.3,56.5,305.4928666
25.52,0.3,56.5,305.561119
25.6,0.3,56.5,305.6299573
25.68,0.3,56.5,305.6857981
25.76,0.3,56.5,305.738113
25.84,0.3,56.5,305.8042541
25.92,0.3,56.5,305.8696681
26,0.3,56.5,305.9082318
26.08,0.3,56.5,305.9747583
26.16,0.3,56.5,306.0359345
26.24,0.3,56.5,306.076807
26.32,0.3,56.5,306.1430331
26.4,0.3,56.5,306.2026542
26.48,0.3,56.5,306.2442652
26.56,0.3,56.5,306.3062515
26.64,0.3,56.5,306.3634227
26.72,0.3,56.5,306.4044345
26.8,0.3,56.5,306.4653019
26.88,0.3,56.5,306.5220226
26.96,0.3,56.5,306.5598826
27.04,0.3,56.5,306.6219935
27.12,0.3,56.5,306.6782447
27.2,0.3,56.5,306.7115657
27.28,0.3,56.5,306.7708109
27.36,0.3,56.5,306.8186042
27.44,0.3,56.5,306.8528207
27.52,0.3,56.5,306.911439
27.6,0.3,56.5,306.9553679
27.68,0.3,56.5,306.9922041
27.76,0.3,56.5,307.0485807
27.84,0.3,56.5,307.0820486
27.92,0.3,56.5,307.1299681
28,0.3,56.5,307.1769571
28.08,0.3,56.5,307.2064304
28.16,0.3,56.5,307.2616785
28.24,0.3,56.5,307.3007167
28.32,0.3,56.5,307.3301978
28.4,0.3,56.5,307.3848577
28.48,0.3,56.5,307.413265
28.56,0.3,56.5,307.4584412
28.64,0.3,56.5,307.499488
28.72,0.3,56.5,307.5245919
28.8,0.3,56.5,307.5757771
28.88,0.3,56.5,307.6055208
28.96,0.3,56.5,307.644816
29.04,0.3,56.5,307.693752
29.12,0.3,56.5,307.7152425
29.2,0.3,56.5,307.7630888
29.28,0.3,56.5,307.7896102
29.36,0.3,56.5,307.8214446
29.44,0.3,56.5,307.8666326
29.52,0.3,56.5,307.8859195
29.6,0.3,56.5,307.9332437
29.68,0.3,56.5,307.9576922
29.76,0.3,56.5,307.9888352
29.84,0.3,56.5,308.0278017
29.92,0.3,56.5,308.0457963
30,0.3,56.5,308.0933775
30.08,0.3,56.5,308.111839
30.16,0.3,56.5,308.1445784
30.24,0.3,56.5,308.1777257
30.32,0.3,56.5,308.1965862
30.4,0.3,56.5,308.2432845
30.48,0.3,56.5,308.2569134
30.56,0.3,56.5,308.3036971
30.64,0.3,56.5,308.3201996
30.72,0.3,56.5,308.3536277
30.8,0.3,56.5,308.3744569
30.88,0.3,56.5,308.3996667
30.96,0.3,56.5,308.4350288
31.04,0.3,56.5,308.4472449
31.12,0.3,56.5,308.4920996
31.2,0.3,56.5,308.5057623
31.28,0.3,56.5,308.5375207
31.36,0.3,56.5,308.5541318
31.44,0.3,56.5,308.578304
31.52,0.3,56.5,308.6096378
31.6,0.3,56.5,308.6224647
31.68,0.3,56.5,308.6591482
31.76,0.3,56.5,308.6670138
31.84,0.3,56.5,308.7102562
31.92,0.3,56.5,308.7177614
32,0.3,56.5,308.7512458
32.08,0.3,56.5,308.7638462
32.16,0.3,56.5,308.7880837
32.24,0.3,56.5,308.8122121
32.32,0.3,56.5,308.8262171
32.4,0.3,56.5,308.8555712
32.48,0.3,56.5,308.8663164
32.56,0.3,56.5,308.8992305
32.64,0.3,56.5,308.9048973
32.72,0.3,56.5,308.9430887
32.8,0.3,56.5,308.9470062
32.88,0.3,56.5,308.982201
32.96,0.3,56.5,308.9859426
33.04,0.3,56.5,309.0199116
33.12,0.3,56.5,309.0308683
33.2,0.3,56.5,309.0490294
33.28,0.3,56.5,309.0713502
33.36,0.3,56.5,309.0814309
33.44,0.3,56.5,309.1077981
33.52,0.3,56.5,309.1146549
33.6,0.3,56.5,309.1441713
33.68,0.3,56.5,309.1459952
33.76,0.3,56.5,309.1768664
33.84,0.3,56.5,309.1795818
33.92,0.3,56.5,312.7385157
34,-0.8,56.5,314.9911074
34.08,-0.8,56.5,314.8457124
34.16,-0.8,56.5,314.8601123
34.24,-0.8,56.5,314.8776589
34.32,-0.8,56.5,314.8766492
34.4,-0.8,56.5,314.9004152
34.48,-0.8,56.5,314.8949802
34.56,-0.8,56.5,314.9185553
34.64,-0.8,56.5,314.9109087
34.72,-0.8,56.5,314.9350016
34.8,-0.8,56.5,314.9275363
34.88,-0.8,56.5,314.9511408
34.96,-0.8,56.5,314.9442653
35.04,-0.8,56.5,314.9675306
35.12,-0.8,56.5,314.9594714
35.2,-0.8,56.5,314.9820814
35.28,-0.8,56.5,314.9744102
35.36,-0.8,56.5,314.9969721
35.44,-0.8,56.5,314.9886283
35.52,-0.8,56.5,315.0112049
35.6,-0.8,56.5,315.0024971
35.68,-0.8,56.5,315.0247157
35.76,-0.8,56.5,315.0160927
35.84,-0.8,56.5,315.0377423
35.92,-0.8,56.5,315.0296264
36,-0.8,56.5,315.0488697
36.08,-0.8,56.5,315.0424392
36.16,-0.8,56.5,315.0608063
36.24,-0.8,56.5,315.0543901
36.32,-0.8,56.5,315.0729885
36.4,-0.8,56.5,315.0656006
36.48,-0.8,56.5,315.0826106
36.56,-0.8,56.5,315.0762784
36.64,-0.8,56.5,315.0933483
36.72,-0.8,56.5,315.0867689
36.8,-0.8,56.5,315.1047848
36.88,-0.8,56.5,315.0979723
36.96,-0.8,56.5,315.1125084
37.04,-0.8,56.5,315.1098718
37.12,-0.8,56.5,315.1198984
37.2,-0.8,56.5,315.1223476
37.28,-0.8,56.5,315.1290179
37.36,-0.8,56.5,315.1335525
37.44,-0.8,56.5,315.136954
37.52,-0.8,56.5,315.1446054
37.6,-0.8,56.5,315.1449494
37.68,-0.8,56.5,315.1531594
37.76,-0.8,56.5,315.1532036
37.84,-0.8,56.5,315.1614273
37.92,-0.8,56.5,315.1611695
38,-0.8,56.5,315.1692746
38.08,-0.8,56.5,315.1688517
38.16,-0.8,56.5,315.1771706
38.24,-0.8,56.5,315.1763646
38.32,-0.8,56.5,315.1846669
38.4,-0.8,56.5,315.1834462
38.48,-0.8,56.5,315.1917071
38.56,-0.8,56.5,315.1909463
38.64,-0.8,56.5,315.1991321
38.72,-0.8,56.5,315.1964995
38.8,-0.8,56.5,315.2055979
38.88,-0.8,56.5,315.2036031
38.96,-0.8,56.5,315.2112684
39.04,-0.8,56.5,315.2094828
39.12,-0.8,56.5,315.2181329
39.2,-0.8,56.5,315.2164423
39.28,-0.8,56.5,315.223951
39.36,-0.8,56.5,315.2216461
39.44,-0.8,56.5,315.2288183
39.52,-0.8,56.5,315.2268652
39.6,-0.8,56.5,315.2336494
39.68,-0.8,56.5,315.2315219
39.76,-0.8,56.5,315.2387589
39.84,-0.8,56.5,315.2364738
39.92,-0.8,56.5,315.2430532
40,-0.8,56.5,315.2406376
40.08,-0.8,56.5,315.2476399
40.16,-0.8,56.5,315.2440847
40.24,-0.8,56.5,315.2514613
40.32,-0.8,56.5,315.2482947
40.4,-0.8,56.5,315.25529
40.48,-0.8,56.5,315.2520104
40.56,-0.8,56.5,315.2587889
40.64,-0.8,56.5,315.2553791
40.72,-0.8,56.5,315.2624552
40.8,-0.8,56.5,315.2587237
40.88,-0.8,56.5,315.2668871
40.96,-0.8,56.5,315.2617951
41.04,-0.8,56.5,315.2699925
41.12,-0.8,56.5,315.2648492
41.2,-0.8,56.5,315.2727693
41.28,-0.8,56.5,315.2688183
41.36,-0.8,56.5,315.2754615
41.44,-0.8,56.5,315.2714726
41.52,-0.8,56.5,315.2767347
41.6,-0.8,56.5,315.2740146
41.68,-0.8,56.5,315.2843602
41.76,-0.8,56.5,315.2800395
41.84,-0.8,56.5,315.2862995
41.92,-0.8,56.5,315.2820787
42,-0.8,56.5,315.2880072
42.08,-0.8,56.5,315.2840108
42.16,-0.8,56.5,315.2898389
42.24,-0.8,56.5,315.2856942
42.32,-0.8,56.5,315.2913065
42.4,-0.8,56.5,315.2873262
42.48,-0.8,56.5,315.292868
42.56,-0.8,56.5,315.2888599
42.64,-0.8,56.5,315.2939981
42.72,-0.8,56.5,315.2899413
42.8,-0.8,56.5,315.2953348
42.88,-0.8,56.5,315.2911047
42.96,-0.8,56.5,315.2964702
43.04,-0.8,56.5,315.2919046
43.12,-0.8,56.5,315.2965457
43.2,-0.8,56.5,315.2930523
43.28,-0.8,56.5,315.2970182
43.36,-0.8,56.5,315.2937863
43.44,-0.8,56.5,315.2976527
43.52,-0.8,56.5,315.2943863
43.6,-0.8,56.5,315.2983441
43.68,-0.8,56.5,315.2947892
43.76,-0.8,56.5,315.298763
43.84,-0.8,56.5,315.2952818
43.92,-0.8,56.5,315.2978786
44,-0.8,56.5,315.2956201
44.08,-0.8,56.5,315.2984369
44.16,-0.8,56.5,315.2959321
44.24,-0.8,56.5,315.2984837
44.32,-0.8,56.5,315.2962842
44.4,-0.8,56.5,315.2989964
44.48,-0.8,56.5,315.294942
44.56,-0.8,56.5,315.2988135
44.64,-0.8,56.5,315.2952379
44.72,-0.8,56.5,315.2985801
44.8,-0.8,56.5,315.2950597
44.88,-0.8,56.5,315.2984512
44.96,-0.8,56.5,315.2947741
45.04,-0.8,56.5,315.2981103
45.12,-0.8,56.5,315.2943774
45.2,-0.8,56.5,315.2975614
45.28,-0.8,56.5,315.293783
45.36,-0.8,56.5,315.2969101
45.44,-0.8,56.5,315.2931821
45.52,-0.8,56.5,315.2949501
45.6,-0.8,56.5,315.2931584
45.68,-0.8,56.5,315.293996
45.76,-0.8,56.5,315.2923888
45.84,-0.8,56.5,315.2947016
45.92,-0.8,56.5,315.2910728
46,-0.8,56.5,315.2941114
46.08,-0.8,56.5,315.2902115
46.16,-0.8,56.5,315.2934342
46.24,-0.8,56.5,315.2892377
46.32,-0.8,56.5,315.2925402
46.4,-0.8,56.5,315.2881981
46.48,-0.8,56.5,315.2916295
46.56,-0.8,56.5,315.2871291
46.64,-0.8,56.5,315.2904518
46.72,-0.8,56.5,315.2859653
46.8,-0.8,56.5,315.28935
46.88,-0.8,56.5,315.2847801
46.96,-0.8,56.5,315.2881786
47.04,-0.8,56.5,315.2834995
47.12,-0.8,56.5,315.2869774
47.2,-0.8,56.5,315.2822958
47.28,-0.8,56.5,315.2859815
47.36,-0.8,56.5,315.2809638
47.44,-0.8,56.5,315.2845647
47.52,-0.8,56.5,315.2795809
47.6,-0.8,56.5,315.2830932
47.68,-0.8,56.5,315.27812
47.76,-0.8,56.5,315.2816776
47.84,-0.8,56.5,315.275272
47.92,-0.8,56.5,315.2802508
48,-0.8,56.5,315.2742916
48.08,-0.8,56.5,315.2788117
48.16,-0.8,56.5,315.2727394
48.24,-0.8,56.5,315.2775089
48.32,-0.8,56.5,315.2710413
48.4,-0.8,56.5,315.2758671
48.48,-0.8,56.5,315.2694194
48.56,-0.8,56.5,315.2740393
48.64,-0.8,56.5,315.2677843
48.72,-0.8,56.5,315.2721002
48.8,-0.8,56.5,315.2661263
48.88,-0.8,56.5,315.270398
48.96,-0.8,56.5,315.2643147
49.04,-0.8,56.5,315.2686935
49.12,-0.8,56.5,315.262567
49.2,-0.8,56.5,315.266835
49.28,-0.8,56.5,315.2607254
49.36,-0.8,56.5,315.2649951
49.44,-0.8,56.5,315.2588476
49.52,-0.8,56.5,315.2631167
49.6,-0.8,56.5,315.2573138
49.68,-0.8,56.5,315.2613213
49.76,-0.8,56.5,315.2551187
49.84,-0.8,56.5,315.258895
49.92,-0.8,56.5,315.2539199
50,-0.8,56.5,315.255745
50.08,-0.8,56.5,315.2524877
50.16,-0.8,56.5,315.2538327
50.24,-0.8,56.5,315.2506148
50.32,-0.8,56.5,315.2518277
50.4,-0.8,56.5,315.2488395
50.48,-0.8,56.5,315.2496606
50.56,-0.8,56.5,315.246909
50.64,-0.8,56.5,315.247635
50.72,-0.8,56.5,315.2449636
50.8,-0.8,56.5,315.2455
50.88,-0.8,56.5,315.2427098
50.96,-0.8,56.5,315.2433114
51.04,-0.8,56.5,315.2405845
51.12,-0.8,56.5,315.2411897
51.2,-0.8,56.5,315.2383753
51.28,-0.8,56.5,315.2377224
51.36,-0.8,56.5,315.2363166
51.44,-0.8,56.5,315.2362107
51.52,-0.8,56.5,315.2339238
51.6,-0.8,56.5,315.2341734
51.68,-0.8,56.5,315.2318214
51.76,-0.8,56.5,315.2320027
51.84,-0.8,56.5,315.229807
51.92,-0.8,56.5,254.2254524
52,-3.9,24.3,162.1845078
52.08,-3.9,24.3,161.0146285
52.16,-3.9,24.3,160.78394
52.24,-3.9,24.3,160.7517362
52.32,-3.9,24.3,160.724735
52.4,-3.9,24.3,160.6957503
52.48,-3.9,24.3,160.6730169
52.56,-3.9,24.3,160.6420525
52.64,-3.9,24.3,160.6179933
52.72,-3.9,24.3,160.5916442
52.8,-3.9,24.3,160.5628345
52.88,-3.9,24.3,160.5422709
52.96,-3.9,24.3,160.5075947
53.04,-3.9,24.3,160.4853308
53.12,-3.9,24.3,160.4642953
53.2,-3.9,24.3,160.4309862
53.28,-3.9,24.3,160.4145157
53.36,-3.9,24.3,160.3918568
53.44,-3.9,24.3,160.3539296
53.52,-3.9,24.3,160.3320012
53.6,-3.9,24.3,160.3116467
53.68,-3.9,24.3,160.2727035
53.76,-3.9,24.3,160.2514454
53.84,-3.9,24.3,160.2279729
53.92,-3.9,24.3,160.1928467
54,-3.9,24.3,160.1617694
54.08,-3.9,24.3,160.1433213
54.16,-3.9,24.3,160.1266221
54.24,-3.9,24.3,160.0916267
54.32,-3.9,24.3,160.0599707
54.4,-3.9,24.3,160.040901
54.48,-3.9,24.3,160.0193242
54.56,-3.9,24.3,159.9896523
54.64,-3.9,24.3,159.953165
54.72,-3.9,24.3,159.9232087
54.8,-3.9,24.3,159.9018437
54.88,-3.9,24.3,159.8773394
54.96,-3.9,24.3,159.8442106
55.04,-3.9,24.3,159.8224444
55.12,-3.9,24.3,159.7932891
55.2,-3.9,24.3,159.7623171
55.28,-3.9,24.3,159.735943
55.36,-3.9,24.3,159.7043317
55.44,-3.9,24.3,159.680138
55.52,-3.9,24.3,159.6504502
55.6,-3.9,24.3,159.6179056
55.68,-3.9,24.3,159.5927473
55.76,-3.9,24.3,159.5628521
55.84,-3.9,24.3,159.5308382
55.92,-3.9,24.3,159.5045196
56,-3.9,24.3,159.4754701
56.08,-3.9,24.3,159.4461206
56.16,-3.9,24.3,159.4164029
56.24,-3.9,24.3,159.3878006
56.32,-3.9,24.3,159.3579915
56.4,-3.9,24.3,159.3286417
56.48,-3.9,24.3,159.2999586
56.56,-3.9,24.3,159.2720471
56.64,-3.9,24.3,159.2421272
56.72,-3.9,24.3,159.2126262
56.8,-3.9,24.3,159.1834596
56.88,-3.9,24.3,159.154037
56.96,-3.9,24.3,159.1251979
57.04,-3.9,24.3,159.0966682
57.12,-3.9,24.3,159.0676605
57.2,-3.9,24.3,159.034993
57.28,-3.9,24.3,159.0062146
57.36,-3.9,24.3,158.9776938
57.44,-3.9,24.3,158.9494767
57.52,-3.9,24.3,158.9231952
57.6,-3.9,24.3,158.8952366
57.68,-3.9,24.3,158.8662653
57.76,-3.9,24.3,158.8376252
57.84,-3.9,24.3,158.8097118
57.92,-3.9,24.3,158.781293
58,-3.9,24.3,158.7535641
58.08,-3.9,24.3,158.7254779
58.16,-3.9,24.3,158.697166
58.24,-3.9,24.3,158.67235
58.32,-3.9,24.3,158.6478202
58.4,-3.9,24.3,158.62687
58.48,-3.9,24.3,158.5984966
58.56,-3.9,24.3,158.5730537
58.64,-3.9,24.3,158.5471009
58.72,-3.9,24.3,158.5220891
58.8,-3.9,24.3,158.4957076
58.88,-3.9,24.3,158.4704544
58.96,-3.9,24.3,158.4447323
59.04,-3.9,24.3,158.4202474
59.12,-3.9,24.3,158.3948767
59.2,-3.9,24.3,158.3726549
59.28,-3.9,24.3,158.3469213
59.36,-3.9,24.3,158.3250064
59.44,-3.9,24.3,158.297172
59.52,-3.9,24.3,158.2724353
59.6,-3.9,24.3,158.2482618
59.68,-3.9,24.3,158.2246634
59.76,-3.9,24.3,158.2038684
59.84,-3.9,24.3,158.1837789
59.92,-3.9,24.3,158.1623487
60,-3.9,24.3,158.1410876
60.08,-3.9,24.3,158.1213956
60.16,-3.9,24.3,158.0991833
60.24,-3.9,24.3,158.0748197
60.32,-3.9,24.3,158.0593655
60.4,-3.9,24.3,158.032566
60.48,-3.9,24.3,158.0091151
60.56,-3.9,24.3,157.9920432
60.64,-3.9,24.3,157.9744594
60.72,-3.9,24.3,157.9523861
60.8,-3.9,24.3,157.9346256
60.88,-3.9,24.3,157.9054278
60.96,-3.9,24.3,157.8831707
61.04,-3.9,24.3,157.8668746
61.12,-3.9,24.3,157.8471237
61.2,-3.9,24.3,157.8276104
61.28,-3.9,24.3,157.8088194
61.36,-3.9,24.3,157.7802586
61.44,-3.9,24.3,157.7637124
61.52,-3.9,24.3,157.7473088
61.6,-3.9,24.3,157.7276793
61.68,-3.9,24.3,157.7120203
61.76,-3.9,24.3,157.6841637
61.84,-3.9,24.3,157.6652079
61.92,-3.9,24.3,157.6491199
62,-3.9,24.3,157.6323938
62.08,-3.9,24.3,157.6092668
62.16,-3.9,24.3,157.5858819
62.24,-3.9,24.3,157.5683517
62.32,-3.9,24.3,157.5539472
62.4,-3.9,24.3,157.5347916
62.48,-3.9,24.3,157.5091006
62.56,-3.9,24.3,157.4934845
62.64,-3.9,24.3,157.4775615
62.72,-3.9,24.3,157.4589935
62.8,-3.9,24.3,157.4336925
62.88,-3.9,24.3,157.4198653
62.96,-3.9,24.3,157.4107115
63.04,-3.9,24.3,157.3898502
63.12,-3.9,24.3,157.3591858
63.2,-3.9,24.3,157.3467704
63.28,-3.9,24.3,157.3316619
63.36,-3.9,24.3,157.310035
63.44,-3.9,24.3,157.2881588
63.52,-3.9,24.3,157.2746827
63.6,-3.9,24.3,157.2650859
63.68,-3.9,24.3,157.2451669
63.76,-3.9,24.3,157.2214321
63.84,-3.9,24.3,157.2129457
63.92,-3.9,24.3,157.1953367
64,-3.9,24.3,157.1654541
64.08,-3.9,24.3,157.1546654
64.16,-3.9,24.3,157.1381821
64.24,-3.9,24.3,157.1148265
64.32,-3.9,24.3,157.1011993
64.4,-3.9,24.3,157.0880136
64.48,-3.9,24.3,157.0694301
64.56,-3.9,24.3,157.0496733
64.64,-3.9,24.3,157.0362582
64.72,-3.9,24.3,157.0141682
64.8,-3.9,24.3,157.0004183
64.88,-3.9,24.3,156.9854931
64.96,-3.9,24.3,156.9666565
65.04,-3.9,24.3,156.9512082
65.12,-3.9,24.3,156.9384503
65.2,-3.9,24.3,156.9158891
65.28,-3.9,24.3,156.9076507
65.36,-3.9,24.3,156.8954696
65.44,-3.9,24.3,156.8661626
65.52,-3.9,24.3,156.860846
65.6,-3.9,24.3,156.8459016
65.68,-3.9,24.3,156.8187506
65.76,-3.9,24.3,156.8139952
65.84,-3.9,24.3,156.8001611
65.92,-3.9,24.3,156.7736091
66,-3.9,24.3,156.7688149
66.08,-3.9,24.3,156.7551597
66.16,-3.9,24.3,156.7294017
66.24,-3.9,24.3,156.7195065
66.32,-3.9,24.3,156.6987561
66.4,-3.9,24.3,156.6936755
66.48,-3.9,24.3,156.6790336
66.56,-3.9,24.3,156.6564259
66.64,-3.9,24.3,156.6468141
66.72,-3.9,24.3,156.6260427
66.8,-3.9,24.3,156.617153
66.88,-3.9,24.3,156.6061684
66.96,-3.9,24.3,156.5898654
67.04,-3.9,24.3,156.579414
67.12,-3.9,24.3,156.560857
67.2,-3.9,24.3,156.550925
67.28,-3.9,24.3,156.5357828
67.36,-3.9,24.3,156.5269833
67.44,-3.9,24.3,156.5190261
67.52,-3.9,24.3,156.4916998
67.6,-3.9,24.3,156.4854664
67.68,-3.9,24.3,156.4691476
67.76,-3.9,24.3,156.4594469
67.84,-3.9,24.3,156.4491537
67.92,-3.9,24.3,156.4321252
68,-3.9,24.3,156.4235764
68.08,-3.9,24.3,156.4083046
68.16,-3.9,24.3,156.4031263
68.24,-3.9,24.3,156.3790235
68.32,-3.9,24.3,156.37624
68.4,-3.9,24.3,156.3512673
68.48,-3.9,24.3,156.3462167
68.56,-3.9,24.3,156.3294591
68.64,-3.9,24.3,156.3190132
68.72,-3.9,24.3,156.3050866
68.8,-3.9,24.3,156.2977247
68.88,-3.9,24.3,156.2890104
68.96,-3.9,24.3,156.268802
69.04,-3.9,24.3,156.2597317
69.12,-3.9,24.3,156.2468141
69.2,-3.9,24.3,156.236653
69.28,-3.9,24.3,156.2238658
69.36,-3.9,24.3,156.2127102
69.44,-3.9,24.3,156.201551
69.52,-3.9,24.3,156.1896894
69.6,-3.9,24.3,156.1789806
69.68,-3.9,24.3,156.1669613
69.76,-3.9,24.3,156.1567262
69.84,-3.9,24.3,156.1448971
69.92,-3.9,24.3,156.1348168
70,-3.9,24.3,156.124671
70.08,-3.9,24.3,156.1144803
70.16,-3.9,24.3,156.1013063
70.24,-3.9,24.3,156.0928029
70.32,-3.9,24.3,156.0808568
70.4,-3.9,24.3,156.0742137
70.48,-3.9,24.3,156.0625763
70.56,-3.9,24.3,156.0560763
70.64,-3.9,24.3,156.0455323
70.72,-3.9,24.3,156.0391171
70.8,-3.9,24.3,156.0271665
70.88,-3.9,24.3,156.0214434
70.96,-3.9,24.3,156.0095278
71.04,-3.9,24.3,156.0031409
71.12,-3.9,24.3,155.9919312
71.2,-3.9,24.3,155.9862639
71.28,-3.9,24.3,155.9744922
71.36,-3.9,24.3,155.9688907
71.44,-3.9,24.3,155.9574173
71.52,-3.9,24.3,155.9518989
71.6,-3.9,24.3,155.9405854
71.68,-3.9,24.3,155.9358557
71.76,-3.9,24.3,155.922671
71.84,-3.9,24.3,155.9194415
71.92,-3.9,24.3,155.9050553
72,-3.9,24.3,155.9019777
72.08,-3.9,24.3,155.8876221
72.16,-3.9,24.3,155.8859936
72.24,-3.9,24.3,155.8738106
72.32,-3.9,24.3,155.8810715
72.4,-3.9,24.3,155.8558717
72.48,-3.9,24.3,155.8521975
72.56,-3.9,24.3,155.8462053
72.64,-3.9,24.3,155.8330085
72.72,-3.9,24.3,155.8306157
72.8,-3.9,24.3,155.8161479
72.88,-3.9,24.3,155.8154215
72.96,-3.9,24.3,155.8042669
73.04,-3.9,24.3,155.8053756
73.12,-3.9,24.3,155.7844742
73.2,-3.9,24.3,155.7866703
73.28,-3.9,24.3,155.7775806
73.36,-3.9,24.3,155.7641548
73.44,-3.9,24.3,155.7621982
73.52,-3.9,24.3,155.7513916
73.6,-3.9,24.3,155.7538526
73.68,-3.9,24.3,155.7328961
73.76,-3.9,24.3,155.7345706
73.84,-3.9,24.3,155.7255048
73.92,-3.9,24.3,155.7115935
74,-3.9,24.3,155.7133361
74.08,-3.9,24.3,155.6991959
74.16,-3.9,24.3,155.7000923
74.24,-3.9,24.3,155.6909134
